Ýndeks | Python Deðeri | Verilog Deðeri | Fark
38337 | 180 | 179 |   1
38338 | 181 | 180 |   1
38339 | 188 | 187 |   1
38341 | 219 | 218 |   1
38344 | 250 | 249 |   1
38347 | 255 | 254 |   1
38363 | 255 | 254 |   1
38367 | 254 | 253 |   1
38371 | 249 | 248 |   1
38374 | 236 | 235 |   1
38376 | 226 | 225 |   1
38377 | 222 | 221 |   1
38378 | 220 | 219 |   1
38379 | 219 | 218 |   1
38380 | 219 | 218 |   1
38381 | 220 | 219 |   1
38384 | 225 | 224 |   1
38385 | 226 | 225 |   1
38386 | 226 | 225 |   1
38390 | 226 | 225 |   1
38419 | 226 | 225 |   1
38425 | 210 | 209 |   1
38426 | 207 | 206 |   1
38427 | 204 | 203 |   1
38428 | 203 | 202 |   1
38429 | 205 | 204 |   1
38430 | 209 | 208 |   1
38431 | 214 | 213 |   1
38432 | 220 | 219 |   1
38433 | 227 | 226 |   1
38435 | 239 | 238 |   1
38436 | 244 | 243 |   1
38437 | 248 | 247 |   1
38439 | 252 | 251 |   1
38441 | 254 | 253 |   1
38445 | 255 | 254 |   1
38446 | 255 | 254 |   1
38486 | 255 | 254 |   1
38489 | 254 | 253 |   1
38490 | 254 | 253 |   1
38491 | 254 | 253 |   1
38493 | 253 | 252 |   1
38496 | 228 | 229 |   1
38497 | 200 | 199 |   1
38498 | 182 | 181 |   1
38501 | 180 | 179 |   1
38503 | 180 | 179 |   1
38656 | 180 | 179 |   1
38657 | 183 | 182 |   1
38665 | 255 | 254 |   1
38681 | 255 | 254 |   1
38688 | 254 | 253 |   1
38689 | 253 | 252 |   1
38690 | 252 | 251 |   1
38694 | 238 | 237 |   1
38695 | 233 | 232 |   1
38698 | 221 | 220 |   1
38699 | 219 | 217 |   2
38700 | 218 | 216 |   2
38702 | 220 | 219 |   1
38709 | 226 | 225 |   1
38710 | 226 | 225 |   1
38711 | 226 | 225 |   1
38713 | 227 | 226 |   1
38716 | 226 | 225 |   1
38717 | 226 | 225 |   1
38718 | 226 | 225 |   1
38719 | 226 | 225 |   1
38720 | 226 | 225 |   1
38722 | 226 | 225 |   1
38723 | 226 | 225 |   1
38725 | 227 | 226 |   1
38726 | 227 | 226 |   1
38728 | 227 | 226 |   1
38729 | 227 | 226 |   1
38732 | 226 | 225 |   1
38739 | 212 | 211 |   1
38740 | 208 | 207 |   1
38741 | 206 | 204 |   2
38742 | 205 | 203 |   2
38743 | 205 | 204 |   1
38744 | 206 | 205 |   1
38746 | 213 | 212 |   1
38752 | 245 | 244 |   1
38753 | 248 | 247 |   1
38754 | 251 | 250 |   1
38755 | 253 | 252 |   1
38757 | 254 | 253 |   1
38761 | 255 | 254 |   1
38762 | 255 | 254 |   1
38763 | 255 | 254 |   1
38764 | 255 | 254 |   1
38804 | 255 | 254 |   1
38806 | 254 | 253 |   1
38807 | 254 | 253 |   1
38808 | 254 | 253 |   1
38811 | 253 | 252 |   1
38813 | 239 | 240 |   1
38815 | 189 | 188 |   1
38817 | 180 | 179 |   1
38818 | 180 | 179 |   1
38821 | 180 | 179 |   1
38976 | 188 | 187 |   1
38977 | 204 | 203 |   1
38978 | 221 | 220 |   1
38980 | 244 | 243 |   1
38982 | 253 | 252 |   1
38999 | 255 | 254 |   1
39000 | 255 | 254 |   1
39001 | 255 | 254 |   1
39002 | 255 | 254 |   1
39003 | 255 | 254 |   1
39004 | 255 | 254 |   1
39005 | 255 | 254 |   1
39006 | 255 | 254 |   1
39009 | 254 | 253 |   1
39014 | 242 | 241 |   1
39016 | 233 | 232 |   1
39018 | 224 | 223 |   1
39019 | 221 | 220 |   1
39020 | 219 | 218 |   1
39021 | 218 | 216 |   2
39022 | 216 | 215 |   1
39023 | 216 | 215 |   1
39024 | 217 | 216 |   1
39034 | 224 | 223 |   1
39035 | 225 | 224 |   1
39036 | 226 | 225 |   1
39042 | 226 | 225 |   1
39054 | 208 | 206 |   2
39055 | 206 | 205 |   1
39056 | 206 | 205 |   1
39057 | 206 | 204 |   2
39058 | 205 | 204 |   1
39059 | 207 | 206 |   1
39061 | 215 | 214 |   1
39064 | 231 | 230 |   1
39065 | 236 | 235 |   1
39067 | 244 | 243 |   1
39069 | 250 | 249 |   1
39071 | 253 | 252 |   1
39072 | 254 | 253 |   1
39073 | 255 | 254 |   1
39074 | 255 | 254 |   1
39075 | 255 | 254 |   1
39076 | 255 | 254 |   1
39077 | 255 | 254 |   1
39078 | 255 | 254 |   1
39079 | 255 | 254 |   1
39080 | 255 | 254 |   1
39081 | 255 | 254 |   1
39082 | 255 | 254 |   1
39122 | 255 | 254 |   1
39123 | 255 | 254 |   1
39125 | 254 | 253 |   1
39126 | 254 | 253 |   1
39131 | 229 | 230 |   1
39132 | 200 | 198 |   2
39133 | 183 | 182 |   1
39291 | 180 | 179 |   1
39294 | 184 | 183 |   1
39298 | 240 | 239 |   1
39300 | 252 | 251 |   1
39302 | 255 | 254 |   1
39303 | 255 | 254 |   1
39327 | 255 | 254 |   1
39335 | 242 | 241 |   1
39336 | 238 | 237 |   1
39337 | 234 | 233 |   1
39341 | 221 | 220 |   1
39343 | 217 | 216 |   1
39344 | 215 | 214 |   1
39345 | 214 | 213 |   1
39346 | 213 | 212 |   1
39347 | 213 | 212 |   1
39348 | 214 | 212 |   2
39349 | 214 | 213 |   1
39350 | 215 | 214 |   1
39356 | 219 | 220 |   1
39361 | 218 | 217 |   1
39362 | 217 | 216 |   1
39364 | 213 | 212 |   1
39365 | 211 | 210 |   1
39366 | 209 | 208 |   1
39367 | 208 | 207 |   1
39368 | 207 | 206 |   1
39369 | 207 | 205 |   2
39370 | 207 | 205 |   2
39371 | 207 | 206 |   1
39372 | 208 | 207 |   1
39373 | 210 | 209 |   1
39375 | 216 | 215 |   1
39377 | 224 | 223 |   1
39379 | 233 | 232 |   1
39381 | 241 | 240 |   1
39386 | 253 | 252 |   1
39387 | 254 | 253 |   1
39390 | 255 | 254 |   1
39441 | 255 | 254 |   1
39447 | 252 | 251 |   1
39450 | 193 | 191 |   2
39609 | 180 | 179 |   1
39613 | 190 | 189 |   1
39614 | 206 | 205 |   1
39616 | 236 | 235 |   1
39619 | 254 | 253 |   1
39620 | 255 | 254 |   1
39621 | 255 | 254 |   1
39645 | 255 | 254 |   1
39646 | 255 | 254 |   1
39647 | 255 | 254 |   1
39648 | 255 | 254 |   1
39650 | 254 | 253 |   1
39651 | 253 | 252 |   1
39653 | 250 | 249 |   1
39655 | 246 | 245 |   1
39658 | 238 | 237 |   1
39659 | 235 | 234 |   1
39661 | 227 | 226 |   1
39662 | 224 | 223 |   1
39665 | 220 | 219 |   1
39666 | 218 | 217 |   1
39667 | 216 | 215 |   1
39668 | 214 | 213 |   1
39669 | 213 | 212 |   1
39670 | 213 | 211 |   2
39671 | 214 | 212 |   2
39672 | 215 | 213 |   2
39673 | 214 | 213 |   1
39674 | 214 | 212 |   2
39675 | 213 | 211 |   2
39676 | 213 | 211 |   2
39677 | 213 | 211 |   2
39678 | 213 | 211 |   2
39679 | 213 | 211 |   2
39680 | 213 | 212 |   1
39681 | 212 | 211 |   1
39682 | 211 | 209 |   2
39683 | 210 | 209 |   1
39685 | 213 | 212 |   1
39687 | 214 | 213 |   1
39690 | 225 | 224 |   1
39692 | 231 | 230 |   1
39702 | 253 | 252 |   1
39703 | 254 | 253 |   1
39704 | 255 | 254 |   1
39705 | 255 | 254 |   1
39706 | 255 | 254 |   1
39707 | 255 | 254 |   1
39708 | 255 | 254 |   1
39758 | 255 | 254 |   1
39759 | 255 | 254 |   1
39765 | 251 | 250 |   1
39767 | 211 | 210 |   1
39768 | 188 | 187 |   1
39769 | 180 | 179 |   1
39770 | 180 | 179 |   1
39928 | 179 | 178 |   1
39929 | 179 | 178 |   1
39930 | 180 | 179 |   1
39932 | 199 | 198 |   1
39939 | 255 | 254 |   1
39963 | 255 | 254 |   1
39964 | 255 | 254 |   1
39965 | 255 | 254 |   1
39966 | 255 | 254 |   1
39967 | 255 | 254 |   1
39970 | 254 | 253 |   1
39973 | 252 | 251 |   1
39975 | 249 | 248 |   1
39984 | 233 | 232 |   1
39985 | 230 | 229 |   1
39988 | 224 | 223 |   1
39990 | 223 | 222 |   1
39994 | 220 | 219 |   1
39995 | 220 | 219 |   1
39996 | 221 | 220 |   1
39999 | 224 | 223 |   1
40000 | 224 | 223 |   1
40002 | 228 | 227 |   1
40009 | 243 | 242 |   1
40010 | 244 | 243 |   1
40013 | 249 | 248 |   1
40015 | 252 | 251 |   1
40017 | 254 | 253 |   1
40022 | 255 | 254 |   1
40023 | 255 | 254 |   1
40024 | 255 | 254 |   1
40025 | 255 | 254 |   1
40026 | 255 | 254 |   1
40076 | 255 | 254 |   1
40079 | 254 | 253 |   1
40080 | 254 | 253 |   1
40081 | 254 | 253 |   1
40082 | 253 | 252 |   1
40085 | 201 | 199 |   2
40087 | 180 | 179 |   1
40088 | 180 | 179 |   1
40246 | 179 | 178 |   1
40249 | 183 | 182 |   1
40250 | 194 | 193 |   1
40252 | 226 | 225 |   1
40255 | 252 | 251 |   1
40257 | 255 | 254 |   1
40285 | 255 | 254 |   1
40286 | 255 | 254 |   1
40287 | 255 | 254 |   1
40288 | 255 | 254 |   1
40289 | 255 | 254 |   1
40290 | 255 | 254 |   1
40296 | 251 | 250 |   1
40297 | 250 | 249 |   1
40299 | 249 | 248 |   1
40300 | 248 | 247 |   1
40306 | 241 | 240 |   1
40308 | 240 | 239 |   1
40314 | 238 | 237 |   1
40315 | 239 | 238 |   1
40317 | 240 | 239 |   1
40320 | 243 | 242 |   1
40328 | 251 | 250 |   1
40329 | 252 | 251 |   1
40330 | 253 | 252 |   1
40334 | 255 | 254 |   1
40335 | 255 | 254 |   1
40336 | 255 | 254 |   1
40337 | 255 | 254 |   1
40338 | 255 | 254 |   1
40339 | 255 | 254 |   1
40340 | 255 | 254 |   1
40394 | 255 | 254 |   1
40397 | 254 | 253 |   1
40400 | 252 | 251 |   1
40402 | 219 | 218 |   1
40403 | 192 | 190 |   2
40563 | 180 | 179 |   1
40567 | 181 | 180 |   1
40573 | 251 | 250 |   1
40575 | 255 | 254 |   1
40609 | 255 | 254 |   1
40611 | 254 | 253 |   1
40612 | 254 | 253 |   1
40617 | 253 | 252 |   1
40618 | 253 | 252 |   1
40620 | 252 | 251 |   1
40623 | 251 | 250 |   1
40625 | 250 | 249 |   1
40638 | 251 | 250 |   1
40644 | 253 | 252 |   1
40647 | 254 | 253 |   1
40650 | 255 | 254 |   1
40651 | 255 | 254 |   1
40712 | 255 | 254 |   1
40715 | 254 | 253 |   1
40717 | 253 | 252 |   1
40718 | 251 | 250 |   1
40719 | 235 | 236 |   1
40720 | 208 | 207 |   1
40721 | 185 | 184 |   1
40724 | 180 | 179 |   1
40882 | 180 | 179 |   1
40883 | 180 | 179 |   1
40884 | 180 | 179 |   1
40886 | 186 | 185 |   1
40887 | 199 | 198 |   1
40890 | 242 | 241 |   1
40893 | 255 | 254 |   1
40894 | 255 | 254 |   1
40895 | 255 | 254 |   1
40927 | 255 | 254 |   1
40929 | 254 | 253 |   1
40930 | 254 | 253 |   1
40931 | 254 | 253 |   1
40932 | 254 | 253 |   1
40933 | 254 | 253 |   1
40939 | 254 | 253 |   1
40940 | 254 | 253 |   1
40941 | 254 | 253 |   1
40942 | 254 | 253 |   1
40957 | 254 | 253 |   1
40958 | 254 | 253 |   1
40959 | 254 | 253 |   1
40960 | 254 | 253 |   1
40961 | 254 | 253 |   1
40962 | 254 | 253 |   1
40969 | 255 | 254 |   1
41030 | 255 | 254 |   1
41033 | 254 | 253 |   1
41038 | 200 | 199 |   1
41039 | 182 | 181 |   1
41040 | 179 | 178 |   1
41041 | 179 | 178 |   1
41042 | 180 | 179 |   1
41204 | 184 | 183 |   1
41205 | 195 | 194 |   1
41208 | 239 | 238 |   1
41211 | 254 | 253 |   1
41213 | 255 | 254 |   1
41214 | 255 | 254 |   1
41215 | 255 | 254 |   1
41216 | 255 | 254 |   1
41245 | 255 | 254 |   1
41247 | 254 | 253 |   1
41248 | 254 | 253 |   1
41254 | 255 | 254 |   1
41255 | 255 | 254 |   1
41256 | 255 | 254 |   1
41257 | 255 | 254 |   1
41258 | 255 | 254 |   1
41259 | 255 | 254 |   1
41260 | 255 | 254 |   1
41261 | 255 | 254 |   1
41264 | 255 | 254 |   1
41265 | 255 | 254 |   1
41266 | 255 | 254 |   1
41267 | 255 | 254 |   1
41268 | 255 | 254 |   1
41282 | 255 | 254 |   1
41283 | 255 | 254 |   1
41284 | 255 | 254 |   1
41287 | 255 | 254 |   1
41348 | 255 | 254 |   1
41351 | 254 | 253 |   1
41352 | 253 | 252 |   1
41353 | 252 | 251 |   1
41356 | 195 | 193 |   2
41357 | 181 | 180 |   1
41360 | 180 | 179 |   1
41523 | 191 | 190 |   1
41524 | 206 | 205 |   1
41526 | 236 | 235 |   1
41528 | 251 | 250 |   1
41529 | 253 | 252 |   1
41530 | 254 | 253 |   1
41534 | 255 | 254 |   1
41563 | 255 | 254 |   1
41564 | 255 | 254 |   1
41566 | 255 | 254 |   1
41567 | 255 | 254 |   1
41568 | 255 | 254 |   1
41569 | 255 | 254 |   1
41570 | 255 | 254 |   1
41571 | 255 | 254 |   1
41572 | 255 | 254 |   1
41579 | 255 | 254 |   1
41580 | 255 | 254 |   1
41581 | 255 | 254 |   1
41582 | 255 | 254 |   1
41586 | 255 | 254 |   1
41587 | 255 | 254 |   1
41588 | 255 | 254 |   1
41589 | 255 | 254 |   1
41590 | 255 | 254 |   1
41591 | 255 | 254 |   1
41592 | 255 | 254 |   1
41593 | 255 | 254 |   1
41594 | 255 | 254 |   1
41595 | 255 | 254 |   1
41596 | 255 | 254 |   1
41597 | 255 | 254 |   1
41598 | 255 | 254 |   1
41599 | 255 | 254 |   1
41600 | 255 | 254 |   1
41602 | 255 | 254 |   1
41603 | 255 | 254 |   1
41604 | 255 | 254 |   1
41605 | 255 | 254 |   1
41666 | 255 | 254 |   1
41669 | 254 | 253 |   1
41671 | 252 | 251 |   1
41674 | 191 | 189 |   2
41675 | 181 | 180 |   1
41677 | 181 | 180 |   1
41678 | 180 | 179 |   1
41841 | 188 | 187 |   1
41842 | 202 | 201 |   1
41843 | 218 | 217 |   1
41846 | 250 | 249 |   1
41852 | 255 | 254 |   1
41984 | 255 | 254 |   1
41987 | 254 | 253 |   1
41991 | 211 | 210 |   1
41992 | 187 | 185 |   2
41995 | 181 | 180 |   1
41996 | 180 | 179 |   1
42159 | 186 | 185 |   1
42160 | 198 | 197 |   1
42161 | 214 | 213 |   1
42163 | 242 | 241 |   1
42166 | 254 | 253 |   1
42170 | 255 | 254 |   1
42204 | 255 | 254 |   1
42205 | 255 | 254 |   1
42206 | 255 | 254 |   1
42207 | 255 | 254 |   1
42208 | 255 | 254 |   1
42209 | 255 | 254 |   1
42210 | 255 | 254 |   1
42302 | 255 | 254 |   1
42308 | 234 | 235 |   1
42309 | 204 | 203 |   1
42310 | 183 | 182 |   1
42311 | 180 | 179 |   1
42312 | 181 | 180 |   1
42477 | 184 | 183 |   1
42478 | 195 | 194 |   1
42485 | 254 | 253 |   1
42486 | 254 | 253 |   1
42488 | 255 | 254 |   1
42522 | 255 | 254 |   1
42523 | 255 | 254 |   1
42524 | 255 | 254 |   1
42525 | 255 | 254 |   1
42526 | 255 | 254 |   1
42527 | 255 | 254 |   1
42528 | 255 | 254 |   1
42620 | 255 | 254 |   1
42622 | 254 | 253 |   1
42625 | 250 | 249 |   1
42627 | 199 | 197 |   2
42629 | 180 | 179 |   1
42630 | 181 | 180 |   1
42794 | 180 | 179 |   1
42797 | 208 | 207 |   1
42798 | 224 | 223 |   1
42806 | 255 | 254 |   1
42840 | 255 | 254 |   1
42841 | 255 | 254 |   1
42842 | 255 | 254 |   1
42843 | 255 | 254 |   1
42844 | 255 | 254 |   1
42845 | 255 | 254 |   1
42846 | 255 | 254 |   1
42938 | 255 | 254 |   1
42939 | 254 | 253 |   1
42940 | 254 | 253 |   1
42941 | 254 | 253 |   1
42945 | 196 | 194 |   2
42946 | 180 | 179 |   1
42948 | 181 | 180 |   1
43114 | 190 | 189 |   1
43115 | 205 | 204 |   1
43116 | 221 | 220 |   1
43119 | 251 | 250 |   1
43120 | 253 | 252 |   1
43124 | 255 | 254 |   1
43158 | 255 | 254 |   1
43159 | 255 | 254 |   1
43160 | 255 | 254 |   1
43175 | 255 | 254 |   1
43176 | 255 | 254 |   1
43177 | 255 | 254 |   1
43178 | 255 | 254 |   1
43179 | 255 | 254 |   1
43180 | 255 | 254 |   1
43256 | 255 | 254 |   1
43257 | 254 | 253 |   1
43258 | 254 | 253 |   1
43259 | 254 | 253 |   1
43260 | 253 | 252 |   1
43263 | 193 | 192 |   1
43264 | 180 | 179 |   1
43266 | 181 | 180 |   1
43268 | 180 | 179 |   1
43431 | 181 | 180 |   1
43432 | 188 | 187 |   1
43437 | 250 | 249 |   1
43438 | 253 | 252 |   1
43440 | 254 | 253 |   1
43442 | 255 | 254 |   1
43462 | 255 | 254 |   1
43463 | 255 | 254 |   1
43464 | 255 | 254 |   1
43465 | 255 | 254 |   1
43466 | 255 | 254 |   1
43467 | 255 | 254 |   1
43468 | 255 | 254 |   1
43469 | 255 | 254 |   1
43470 | 255 | 254 |   1
43472 | 255 | 254 |   1
43473 | 255 | 254 |   1
43474 | 255 | 254 |   1
43476 | 254 | 253 |   1
43478 | 253 | 252 |   1
43479 | 253 | 252 |   1
43480 | 253 | 252 |   1
43483 | 252 | 251 |   1
43492 | 252 | 251 |   1
43497 | 254 | 253 |   1
43499 | 255 | 254 |   1
43500 | 255 | 254 |   1
43501 | 255 | 254 |   1
43502 | 255 | 254 |   1
43503 | 255 | 254 |   1
43504 | 255 | 254 |   1
43505 | 255 | 254 |   1
43507 | 255 | 254 |   1
43508 | 255 | 254 |   1
43509 | 255 | 254 |   1
43510 | 255 | 254 |   1
43511 | 255 | 254 |   1
43512 | 255 | 254 |   1
43513 | 255 | 254 |   1
43574 | 255 | 254 |   1
43576 | 254 | 253 |   1
43577 | 254 | 253 |   1
43581 | 191 | 190 |   1
43584 | 180 | 179 |   1
43585 | 180 | 179 |   1
43586 | 180 | 179 |   1
43748 | 180 | 179 |   1
43750 | 187 | 186 |   1
43752 | 217 | 216 |   1
43755 | 249 | 248 |   1
43757 | 254 | 253 |   1
43760 | 255 | 254 |   1
43776 | 255 | 254 |   1
43777 | 255 | 254 |   1
43778 | 255 | 254 |   1
43779 | 255 | 254 |   1
43783 | 255 | 254 |   1
43786 | 254 | 253 |   1
43787 | 254 | 253 |   1
43788 | 254 | 253 |   1
43793 | 250 | 249 |   1
43795 | 246 | 245 |   1
43799 | 241 | 242 |   1
43814 | 250 | 249 |   1
43818 | 254 | 253 |   1
43820 | 254 | 253 |   1
43823 | 255 | 254 |   1
43824 | 255 | 254 |   1
43825 | 255 | 254 |   1
43831 | 255 | 254 |   1
43892 | 255 | 254 |   1
43895 | 254 | 253 |   1
43897 | 240 | 241 |   1
43899 | 189 | 188 |   1
43902 | 180 | 179 |   1
43903 | 180 | 179 |   1
43904 | 180 | 179 |   1
44066 | 180 | 179 |   1
44068 | 186 | 185 |   1
44070 | 215 | 214 |   1
44071 | 230 | 229 |   1
44077 | 255 | 254 |   1
44078 | 255 | 254 |   1
44094 | 255 | 254 |   1
44095 | 255 | 254 |   1
44096 | 255 | 254 |   1
44098 | 254 | 253 |   1
44099 | 254 | 253 |   1
44101 | 255 | 254 |   1
44105 | 251 | 250 |   1
44111 | 237 | 236 |   1
44112 | 234 | 233 |   1
44113 | 232 | 231 |   1
44114 | 230 | 229 |   1
44115 | 229 | 228 |   1
44116 | 228 | 226 |   2
44117 | 227 | 225 |   2
44118 | 226 | 225 |   1
44119 | 226 | 225 |   1
44120 | 226 | 225 |   1
44121 | 226 | 225 |   1
44122 | 226 | 225 |   1
44123 | 226 | 224 |   2
44124 | 225 | 224 |   1
44125 | 226 | 225 |   1
44126 | 227 | 226 |   1
44127 | 228 | 227 |   1
44128 | 229 | 228 |   1
44129 | 231 | 230 |   1
44130 | 234 | 233 |   1
44139 | 252 | 251 |   1
44140 | 253 | 252 |   1
44142 | 254 | 253 |   1
44143 | 254 | 253 |   1
44149 | 255 | 254 |   1
44210 | 255 | 254 |   1
44213 | 254 | 253 |   1
44215 | 239 | 240 |   1
44217 | 188 | 187 |   1
44218 | 180 | 179 |   1
44221 | 180 | 179 |   1
44222 | 180 | 179 |   1
44386 | 185 | 184 |   1
44387 | 197 | 196 |   1
44395 | 255 | 254 |   1
44396 | 255 | 254 |   1
44412 | 255 | 254 |   1
44413 | 255 | 254 |   1
44414 | 255 | 254 |   1
44417 | 254 | 253 |   1
44418 | 254 | 253 |   1
44425 | 233 | 232 |   1
44426 | 230 | 229 |   1
44427 | 227 | 226 |   1
44428 | 225 | 224 |   1
44429 | 223 | 222 |   1
44432 | 220 | 219 |   1
44434 | 219 | 218 |   1
44440 | 218 | 217 |   1
44441 | 218 | 217 |   1
44443 | 219 | 218 |   1
44445 | 220 | 219 |   1
44447 | 221 | 220 |   1
44448 | 222 | 221 |   1
44449 | 224 | 223 |   1
44450 | 225 | 224 |   1
44451 | 226 | 225 |   1
44452 | 229 | 228 |   1
44453 | 232 | 231 |   1
44460 | 251 | 250 |   1
44461 | 252 | 251 |   1
44462 | 253 | 252 |   1
44464 | 254 | 253 |   1
44465 | 254 | 253 |   1
44467 | 255 | 254 |   1
44528 | 255 | 254 |   1
44531 | 254 | 253 |   1
44533 | 238 | 239 |   1
44534 | 211 | 210 |   1
44535 | 187 | 186 |   1
44536 | 180 | 179 |   1
44538 | 181 | 180 |   1
44540 | 180 | 179 |   1
44704 | 185 | 184 |   1
44705 | 196 | 195 |   1
44706 | 212 | 211 |   1
44708 | 240 | 239 |   1
44709 | 248 | 247 |   1
44711 | 254 | 253 |   1
44714 | 255 | 254 |   1
44727 | 255 | 254 |   1
44728 | 255 | 254 |   1
44729 | 255 | 254 |   1
44730 | 255 | 254 |   1
44731 | 255 | 254 |   1
44733 | 254 | 253 |   1
44734 | 253 | 252 |   1
44740 | 229 | 228 |   1
44741 | 226 | 225 |   1
44742 | 223 | 222 |   1
44743 | 221 | 220 |   1
44745 | 219 | 218 |   1
44747 | 218 | 217 |   1
44749 | 218 | 217 |   1
44752 | 219 | 218 |   1
44753 | 219 | 218 |   1
44755 | 218 | 217 |   1
44756 | 218 | 217 |   1
44757 | 218 | 217 |   1
44758 | 218 | 217 |   1
44759 | 218 | 217 |   1
44761 | 219 | 218 |   1
44762 | 219 | 218 |   1
44763 | 219 | 218 |   1
44765 | 218 | 217 |   1
44766 | 218 | 217 |   1
44767 | 218 | 217 |   1
44769 | 219 | 218 |   1
44771 | 221 | 220 |   1
44772 | 223 | 222 |   1
44773 | 226 | 225 |   1
44774 | 229 | 228 |   1
44775 | 232 | 231 |   1
44780 | 249 | 248 |   1
44782 | 252 | 251 |   1
44783 | 253 | 252 |   1
44784 | 254 | 253 |   1
44785 | 255 | 254 |   1
44786 | 255 | 254 |   1
44787 | 255 | 254 |   1
44788 | 255 | 254 |   1
44846 | 255 | 254 |   1
44847 | 255 | 254 |   1
44852 | 210 | 209 |   1
44853 | 187 | 186 |   1
44855 | 181 | 180 |   1
44856 | 181 | 180 |   1
44858 | 180 | 179 |   1
45020 | 180 | 179 |   1
45022 | 184 | 183 |   1
45025 | 227 | 226 |   1
45027 | 248 | 247 |   1
45029 | 254 | 253 |   1
45032 | 255 | 254 |   1
45041 | 255 | 254 |   1
45042 | 255 | 254 |   1
45043 | 255 | 254 |   1
45044 | 255 | 254 |   1
45045 | 255 | 254 |   1
45046 | 255 | 254 |   1
45048 | 254 | 253 |   1
45054 | 233 | 232 |   1
45055 | 228 | 227 |   1
45056 | 224 | 223 |   1
45057 | 222 | 221 |   1
45058 | 220 | 219 |   1
45060 | 218 | 217 |   1
45061 | 218 | 217 |   1
45066 | 218 | 217 |   1
45073 | 218 | 217 |   1
45074 | 218 | 217 |   1
45075 | 218 | 217 |   1
45076 | 218 | 217 |   1
45077 | 218 | 217 |   1
45078 | 218 | 217 |   1
45083 | 218 | 217 |   1
45084 | 218 | 217 |   1
45088 | 218 | 217 |   1
45089 | 218 | 217 |   1
45090 | 218 | 217 |   1
45091 | 219 | 218 |   1
45092 | 220 | 219 |   1
45093 | 221 | 220 |   1
45094 | 223 | 222 |   1
45095 | 227 | 226 |   1
45096 | 231 | 230 |   1
45102 | 252 | 251 |   1
45106 | 255 | 254 |   1
45107 | 255 | 254 |   1
45108 | 255 | 254 |   1
45165 | 255 | 254 |   1
45166 | 255 | 254 |   1
45170 | 210 | 209 |   1
45171 | 187 | 186 |   1
45176 | 180 | 179 |   1
45338 | 180 | 179 |   1
45339 | 180 | 179 |   1
45340 | 184 | 183 |   1
45343 | 227 | 226 |   1
45347 | 254 | 253 |   1
45350 | 255 | 254 |   1
45359 | 255 | 254 |   1
45365 | 253 | 252 |   1
45366 | 251 | 250 |   1
45368 | 242 | 241 |   1
45371 | 225 | 224 |   1
45372 | 221 | 220 |   1
45374 | 218 | 217 |   1
45375 | 218 | 217 |   1
45410 | 218 | 217 |   1
45411 | 218 | 217 |   1
45412 | 218 | 217 |   1
45415 | 224 | 223 |   1
45416 | 227 | 226 |   1
45420 | 246 | 245 |   1
45423 | 253 | 252 |   1
45424 | 254 | 253 |   1
45426 | 255 | 254 |   1
45483 | 255 | 254 |   1
45487 | 238 | 239 |   1
45488 | 211 | 210 |   1
45489 | 188 | 187 |   1
45491 | 180 | 179 |   1
45493 | 180 | 179 |   1
45494 | 180 | 179 |   1
45656 | 180 | 179 |   1
45657 | 180 | 179 |   1
45658 | 184 | 183 |   1
45661 | 227 | 226 |   1
45665 | 254 | 253 |   1
45668 | 255 | 254 |   1
45677 | 255 | 254 |   1
45679 | 254 | 253 |   1
45686 | 228 | 227 |   1
45687 | 223 | 222 |   1
